Occurrence Date,Occurrence Hour,NIBRS Description,Offense Count,Premise
12/1/2018,14,"Burglary, Breaking and Entering",1,"Residence, Home (Includes Apartment)"
12/1/2018,15,Intimidation,1,"Highway, Road, Street, Alley"
12/1/2018,15,Intimidation,1,"Residence, Home (Includes Apartment)"
12/1/2018,15,Intimidation,1,"Other, Unknown"
12/1/2018,15,All other larceny,1,"Parking Lot, Garage"
12/1/2018,15,Forcible fondling,2,"Residence, Home (Includes Apartment)"
12/1/2018,15,"Drug, narcotic violations",1,Restaurant
12/1/2018,15,All other offenses,1,Restaurant
12/1/2018,15,Trespass of real property,1,"Department, Discount Store"
12/1/2018,15,Shoplifting,1,Shopping Mall
12/1/2018,15,Shoplifting,1,"Drug Store, Doctors Office, Hospital"
12/1/2018,15,Drug equipment violations,1,"Parking Lot, Garage"
12/1/2018,15,All other offenses,1,"Parking Lot, Garage"
12/1/2018,15,Intimidation,2,"Residence, Home (Includes Apartment)"
12/1/2018,15,All other larceny,1,"Parking Lot, Garage"
12/1/2018,15,Aggravated Assault,1,Park/Playground
12/1/2018,15,"Destruction, damage, vandalism",1,Rental Storage Facility
12/1/2018,15,Robbery,1,Park/Playground
12/1/2018,15,Aggravated Assault,1,"Residence, Home (Includes Apartment)"
12/1/2018,15,Trespass of real property,1,"Residence, Home (Includes Apartment)"
12/1/2018,15,"Burglary, Breaking and Entering",1,"Residence, Home (Includes Apartment)"
12/1/2018,15,Motor vehicle theft,1,"Parking Lot, Garage"
12/1/2018,15,All other larceny,1,"Highway, Road, Street, Alley"
12/1/2018,15,Motor vehicle theft,1,"Parking Lot, Garage"
12/1/2018,15,Intimidation,1,Cyberspace
12/1/2018,15,"Destruction, damage, vandalism",1,"Residence, Home (Includes Apartment)"
12/1/2018,15,"Burglary, Breaking and Entering",1,"Residence, Home (Includes Apartment)"
12/1/2018,15,Theft from motor vehicle,1,"Parking Lot, Garage"
12/1/2018,15,Simple assault,1,"Residence, Home (Includes Apartment)"
12/1/2018,15,"Destruction, damage, vandalism",1,"Highway, Road, Street, Alley"
12/1/2018,15,"Burglary, Breaking and Entering",1,"Residence, Home (Includes Apartment)"
12/1/2018,15,All other larceny,1,"Residence, Home (Includes Apartment)"
12/1/2018,15,All other larceny,1,"Residence, Home (Includes Apartment)"
12/1/2018,15,All other larceny,1,"Parking Lot, Garage"
12/1/2018,15,Theft from motor vehicle,1,"Parking Lot, Garage"
12/1/2018,15,"Burglary, Breaking and Entering",1,"Residence, Home (Includes Apartment)"
12/1/2018,15,All other larceny,1,"Commercial, Office Building"
12/1/2018,15,Robbery,1,"Parking Lot, Garage"
12/1/2018,15,All other larceny,1,"Residence, Home (Includes Apartment)"
12/1/2018,15,"Burglary, Breaking and Entering",1,"Commercial, Office Building"
12/1/2018,15,Intimidation,1,"Department, Discount Store"
12/1/2018,16,"Burglary, Breaking and Entering",1,Rental Storage Facility
12/1/2018,16,Intimidation,1,"Residence, Home (Includes Apartment)"
12/1/2018,16,All other larceny,1,"Residence, Home (Includes Apartment)"
12/1/2018,16,Simple assault,1,"Residence, Home (Includes Apartment)"
12/1/2018,16,"Destruction, damage, vandalism",1,"Highway, Road, Street, Alley"
12/1/2018,16,Driving under the influence,1,"Highway, Road, Street, Alley"
12/1/2018,16,Driving under the influence,1,"Highway, Road, Street, Alley"
12/1/2018,16,"Drug, narcotic violations",1,"Hotel, Motel, ETC"
12/1/2018,16,Drug equipment violations,1,"Hotel, Motel, ETC"
12/1/2018,16,Weapon law violations,1,"Hotel, Motel, ETC"
12/1/2018,16,Theft from building,1,"Residence, Home (Includes Apartment)"
12/1/2018,16,Simple assault,2,"Parking Lot, Garage"
12/1/2018,16,"Family offenses, no violence",1,"Residence, Home (Includes Apartment)"
12/1/2018,16,Simple assault,1,"Residence, Home (Includes Apartment)"
12/1/2018,16,Shoplifting,1,Shopping Mall
12/1/2018,16,All other offenses,1,Shopping Mall
12/1/2018,16,Simple assault,1,"Parking Lot, Garage"
12/1/2018,16,Simple assault,1,"Parking Lot, Garage"
12/1/2018,16,All other offenses,1,"Other, Unknown"
12/1/2018,16,Drunkenness,1,Park/Playground
12/1/2018,16,Theft from motor vehicle,1,"Parking Lot, Garage"
12/1/2018,16,"Destruction, damage, vandalism",1,"Residence, Home (Includes Apartment)"
12/1/2018,16,"False pretenses, swindle",1,"Residence, Home (Includes Apartment)"
12/1/2018,16,"Drug, narcotic violations",1,"Highway, Road, Street, Alley"
12/1/2018,16,Drug equipment violations,1,"Highway, Road, Street, Alley"
12/1/2018,16,All other offenses,1,"Highway, Road, Street, Alley"
12/1/2018,16,Robbery,1,"Highway, Road, Street, Alley"
12/1/2018,16,Simple assault,1,"Residence, Home (Includes Apartment)"
12/1/2018,16,Driving under the influence,1,"Highway, Road, Street, Alley"
12/1/2018,16,Theft from motor vehicle,1,"Parking Lot, Garage"
12/1/2018,16,Shoplifting,1,Shopping Mall
12/1/2018,16,Theft from motor vehicle,1,"Parking Lot, Garage"
12/1/2018,16,Aggravated Assault,1,"Highway, Road, Street, Alley"
12/1/2018,16,Motor vehicle theft,1,Restaurant
12/1/2018,16,All other larceny,1,"Residence, Home (Includes Apartment)"
12/1/2018,16,All other larceny,1,"Residence, Home (Includes Apartment)"
12/1/2018,16,Theft of motor vehicle parts or accessory,1,"Parking Lot, Garage"
12/1/2018,16,Theft of motor vehicle parts or accessory,1,"Residence, Home (Includes Apartment)"
12/1/2018,16,"Burglary, Breaking and Entering",1,"Commercial, Office Building"
12/1/2018,16,All other larceny,1,Industrial Site
12/1/2018,16,Theft from building,1,"Parking Lot, Garage"
12/1/2018,16,Robbery,1,"Parking Lot, Garage"
12/1/2018,16,Intimidation,1,"Residence, Home (Includes Apartment)"
12/1/2018,17,All other larceny,1,"Bank, Savings & Loan"
12/1/2018,17,Aggravated Assault,1,"Drug Store, Doctors Office, Hospital"
12/1/2018,17,"Destruction, damage, vandalism",1,"Residence, Home (Includes Apartment)"
12/1/2018,17,"Destruction, damage, vandalism",1,"Parking Lot, Garage"
12/1/2018,17,Simple assault,1,"Residence, Home (Includes Apartment)"
12/1/2018,17,"Destruction, damage, vandalism",1,"Residence, Home (Includes Apartment)"
12/1/2018,17,Aggravated Assault,1,Convenience Store
12/1/2018,17,Theft from motor vehicle,1,Restaurant
12/1/2018,17,Simple assault,1,"Highway, Road, Street, Alley"
12/1/2018,17,Weapon law violations,1,"Airplane, Bus,Train Terminal"
12/1/2018,17,"Destruction, damage, vandalism",1,"Highway, Road, Street, Alley"
12/1/2018,17,Driving under the influence,1,"Highway, Road, Street, Alley"
12/1/2018,17,Intimidation,1,"Residence, Home (Includes Apartment)"
12/1/2018,17,"Drug, narcotic violations",1,"Residence, Home (Includes Apartment)"
12/1/2018,17,Aggravated Assault,2,"Residence, Home (Includes Apartment)"
12/1/2018,17,"Destruction, damage, vandalism",1,"Other, Unknown"
12/1/2018,17,Simple assault,1,"Residence, Home (Includes Apartment)"
12/1/2018,17,Trespass of real property,1,"Residence, Home (Includes Apartment)"
12/1/2018,17,Theft from motor vehicle,1,"Parking Lot, Garage"
12/1/2018,17,Intimidation,1,"Residence, Home (Includes Apartment)"
12/1/2018,17,All other offenses,1,"Residence, Home (Includes Apartment)"
12/1/2018,17,Simple assault,1,"Service, Gas Station"
12/1/2018,17,Theft from motor vehicle,1,"Parking Lot, Garage"
12/1/2018,17,Theft from motor vehicle,1,Park/Playground
12/1/2018,17,All other larceny,1,"Grocery, Supermarket"
12/1/2018,17,Shoplifting,1,"Department, Discount Store"
12/1/2018,17,Motor vehicle theft,1,"Residence, Home (Includes Apartment)"
12/1/2018,17,Trespass of real property,1,"Residence, Home (Includes Apartment)"
12/1/2018,17,"Burglary, Breaking and Entering",1,Construction Site
12/1/2018,17,"Burglary, Breaking and Entering",1,Construction Site
12/1/2018,17,"Burglary, Breaking and Entering",1,Speciality Store
12/1/2018,17,All other larceny,1,Speciality Store
12/1/2018,17,Identify theft,1,"Other, Unknown"
12/1/2018,17,Hacking/Computer Invasion,1,"Other, Unknown"
12/1/2018,18,Intimidation,2,"Residence, Home (Includes Apartment)"
12/1/2018,18,Simple assault,1,"Residence, Home (Includes Apartment)"
12/1/2018,18,"Drug, narcotic violations",1,"Residence, Home (Includes Apartment)"
12/1/2018,18,Shoplifting,1,Convenience Store
12/1/2018,18,Animal Cruelty,1,"Residence, Home (Includes Apartment)"
12/1/2018,18,Robbery,1,"Highway, Road, Street, Alley"
12/1/2018,18,Theft from motor vehicle,1,Auto Dealership New/Used
12/1/2018,18,Robbery,1,"Department, Discount Store"
12/1/2018,18,Driving under the influence,1,"Highway, Road, Street, Alley"
12/1/2018,18,Intimidation,1,"Residence, Home (Includes Apartment)"
12/1/2018,18,"Destruction, damage, vandalism",1,"Residence, Home (Includes Apartment)"
12/1/2018,18,Driving under the influence,1,"Highway, Road, Street, Alley"
12/1/2018,18,Aggravated Assault,1,"Residence, Home (Includes Apartment)"
12/1/2018,18,All other offenses,1,"Residence, Home (Includes Apartment)"
12/1/2018,18,Shoplifting,1,"Grocery, Supermarket"
12/1/2018,18,Motor vehicle theft,1,"Parking Lot, Garage"
12/1/2018,18,Arson,1,"Service, Gas Station"
12/1/2018,18,Intimidation,1,Speciality Store
12/1/2018,18,Drunkenness,1,Restaurant
12/1/2018,18,Simple assault,1,"Residence, Home (Includes Apartment)"
12/1/2018,18,"Destruction, damage, vandalism",1,"Residence, Home (Includes Apartment)"
12/1/2018,18,Motor vehicle theft,1,"Service, Gas Station"
12/1/2018,18,Theft from motor vehicle,1,"Parking Lot, Garage"
12/1/2018,18,"Credit card, ATM fraud",1,"Other, Unknown"
12/1/2018,18,All other larceny,1,"Airplane, Bus,Train Terminal"
12/1/2018,18,Simple assault,1,"Residence, Home (Includes Apartment)"
12/1/2018,18,All other larceny,1,"Residence, Home (Includes Apartment)"
12/1/2018,18,All other offenses,1,"Residence, Home (Includes Apartment)"
12/1/2018,18,All other larceny,1,"Department, Discount Store"
12/1/2018,18,Theft from motor vehicle,1,"Parking Lot, Garage"
12/1/2018,18,Theft from motor vehicle,1,"Highway, Road, Street, Alley"
12/1/2018,18,Motor vehicle theft,1,"Highway, Road, Street, Alley"
12/1/2018,18,"Destruction, damage, vandalism",1,"Parking Lot, Garage"
12/1/2018,18,Motor vehicle theft,1,Restaurant
12/1/2018,18,"Destruction, damage, vandalism",1,"Service, Gas Station"
12/1/2018,18,Motor vehicle theft,1,"Bar, Nightclub"
12/1/2018,18,All other offenses,1,"Other, Unknown"
12/1/2018,18,Theft of motor vehicle parts or accessory,1,"Other, Unknown"
12/1/2018,18,"Destruction, damage, vandalism",1,"Parking Lot, Garage"
12/1/2018,18,Theft from building,1,"Residence, Home (Includes Apartment)"
12/1/2018,18,All other larceny,1,"Residence, Home (Includes Apartment)"
12/1/2018,18,Theft of motor vehicle parts or accessory,1,"Parking Lot, Garage"
12/1/2018,18,Intimidation,1,"Residence, Home (Includes Apartment)"
12/1/2018,18,All other larceny,1,"Residence, Home (Includes Apartment)"
12/1/2018,18,Shoplifting,1,"Department, Discount Store"
12/1/2018,19,Shoplifting,1,"Highway, Road, Street, Alley"
12/1/2018,19,Driving under the influence,1,"Highway, Road, Street, Alley"
12/1/2018,19,"Destruction, damage, vandalism",1,"Residence, Home (Includes Apartment)"
12/1/2018,19,All other offenses,1,"Highway, Road, Street, Alley"
12/1/2018,19,Aggravated Assault,1,"Residence, Home (Includes Apartment)"
12/1/2018,19,Drunkenness,1,"Highway, Road, Street, Alley"
12/1/2018,19,Shoplifting,1,"Department, Discount Store"
12/1/2018,19,All other offenses,1,"Parking Lot, Garage"
12/1/2018,19,Driving under the influence,1,"Highway, Road, Street, Alley"
12/1/2018,19,Theft from motor vehicle,1,"Parking Lot, Garage"
12/1/2018,19,"Pornographs, obscene material",1,"Government, Public Building"
12/1/2018,19,Simple assault,2,"Residence, Home (Includes Apartment)"
12/1/2018,19,All other larceny,1,Speciality Store
12/1/2018,19,Simple assault,1,"Residence, Home (Includes Apartment)"
12/1/2018,19,Simple assault,1,Convenience Store
12/1/2018,19,Intimidation,1,Convenience Store
12/1/2018,19,All other larceny,1,Convenience Store
12/1/2018,19,Simple assault,1,"Parking Lot, Garage"
12/1/2018,19,All other larceny,1,Park/Playground
12/1/2018,19,All other larceny,1,"Residence, Home (Includes Apartment)"
12/1/2018,19,"Burglary, Breaking and Entering",1,"Residence, Home (Includes Apartment)"
12/1/2018,19,All other larceny,1,"Residence, Home (Includes Apartment)"
12/1/2018,19,Simple assault,1,"Hotel, Motel, ETC"
12/1/2018,19,Theft from motor vehicle,1,"Parking Lot, Garage"
12/1/2018,19,Theft of motor vehicle parts or accessory,1,"Highway, Road, Street, Alley"
12/1/2018,19,Theft from motor vehicle,1,"Parking Lot, Garage"
12/1/2018,19,Theft from motor vehicle,1,"Parking Lot, Garage"
12/1/2018,19,Theft from motor vehicle,1,"Parking Lot, Garage"
12/1/2018,19,Theft from motor vehicle,1,"Parking Lot, Garage"
12/1/2018,19,Theft of motor vehicle parts or accessory,1,"Parking Lot, Garage"
12/1/2018,19,"Destruction, damage, vandalism",1,"Residence, Home (Includes Apartment)"
12/1/2018,19,Pocket-picking,1,"Department, Discount Store"
12/1/2018,19,"Destruction, damage, vandalism",1,"Parking Lot, Garage"
12/1/2018,19,Motor vehicle theft,1,"Other, Unknown"
12/1/2018,19,Theft of motor vehicle parts or accessory,1,"Other, Unknown"
12/1/2018,19,Theft from motor vehicle,1,"Highway, Road, Street, Alley"
12/1/2018,19,Theft from motor vehicle,1,"Highway, Road, Street, Alley"
12/1/2018,19,All other larceny,1,Restaurant
12/1/2018,19,All other larceny,1,"Bar, Nightclub"
12/1/2018,19,Theft from motor vehicle,1,"Highway, Road, Street, Alley"
12/1/2018,19,Theft from motor vehicle,1,Arena/Stadium/Fairgrounds/Coliseum
12/1/2018,19,Motor vehicle theft,1,"Highway, Road, Street, Alley"
12/1/2018,19,"Destruction, damage, vandalism",1,"Residence, Home (Includes Apartment)"
12/1/2018,19,Theft from building,1,Speciality Store
12/1/2018,19,All other larceny,1,Shopping Mall
12/1/2018,19,"Destruction, damage, vandalism",1,"Commercial, Office Building"
12/1/2018,19,Motor vehicle theft,1,"Parking Lot, Garage"
12/1/2018,20,All other larceny,1,"Residence, Home (Includes Apartment)"
12/1/2018,20,Simple assault,1,"Highway, Road, Street, Alley"
12/1/2018,20,All other offenses,1,"Highway, Road, Street, Alley"
12/1/2018,20,Simple assault,1,Convenience Store
12/1/2018,20,Simple assault,1,"Residence, Home (Includes Apartment)"
12/1/2018,20,Shoplifting,1,"Grocery, Supermarket"
12/1/2018,20,Trespass of real property,1,"Grocery, Supermarket"
12/1/2018,20,All other offenses,1,"Highway, Road, Street, Alley"
12/1/2018,20,"Drug, narcotic violations",1,"Highway, Road, Street, Alley"
12/1/2018,20,Theft from motor vehicle,1,"Parking Lot, Garage"
12/1/2018,20,"Credit card, ATM fraud",1,"Residence, Home (Includes Apartment)"
12/1/2018,20,"Destruction, damage, vandalism",1,"Residence, Home (Includes Apartment)"
12/1/2018,20,Intimidation,1,"Residence, Home (Includes Apartment)"
12/1/2018,20,Aggravated Assault,1,"Residence, Home (Includes Apartment)"
12/1/2018,20,Simple assault,2,"Residence, Home (Includes Apartment)"
12/1/2018,20,Simple assault,1,Restaurant
12/1/2018,20,All other offenses,1,"Residence, Home (Includes Apartment)"
12/1/2018,20,Simple assault,1,"Residence, Home (Includes Apartment)"
12/1/2018,20,Robbery,1,"Residence, Home (Includes Apartment)"
12/1/2018,20,All other offenses,1,"Residence, Home (Includes Apartment)"
12/1/2018,20,"Murder, non-negligent",1,"Residence, Home (Includes Apartment)"
12/1/2018,20,Disorderly conduct,1,"Residence, Home (Includes Apartment)"
12/1/2018,20,Theft from motor vehicle,1,"Parking Lot, Garage"
12/1/2018,20,All other larceny,1,Shopping Mall
12/1/2018,20,Shoplifting,1,Shopping Mall
12/1/2018,20,Theft from motor vehicle,1,"Parking Lot, Garage"
12/1/2018,20,Motor vehicle theft,1,"Parking Lot, Garage"
12/1/2018,20,Theft from motor vehicle,1,"Parking Lot, Garage"
12/1/2018,20,Theft from motor vehicle,1,"Hotel, Motel, ETC"
12/1/2018,20,"Destruction, damage, vandalism",1,"Parking Lot, Garage"
12/1/2018,20,Theft from motor vehicle,1,"Residence, Home (Includes Apartment)"
12/1/2018,20,Theft from motor vehicle,1,"Parking Lot, Garage"
12/1/2018,20,Theft of motor vehicle parts or accessory,1,"Parking Lot, Garage"
12/1/2018,20,All other larceny,1,"Other, Unknown"
12/1/2018,20,Shoplifting,1,"Department, Discount Store"
12/1/2018,20,All other larceny,1,"Residence, Home (Includes Apartment)"
12/1/2018,20,"Destruction, damage, vandalism",1,"Residence, Home (Includes Apartment)"
12/1/2018,20,Theft from motor vehicle,1,"Residence, Home (Includes Apartment)"
12/1/2018,20,Simple assault,1,"Residence, Home (Includes Apartment)"
12/1/2018,20,Theft from motor vehicle,1,"Residence, Home (Includes Apartment)"
12/1/2018,20,Theft from building,1,Restaurant
12/1/2018,20,"Credit card, ATM fraud",1,Restaurant
12/1/2018,20,Simple assault,1,"Residence, Home (Includes Apartment)"
12/1/2018,20,Robbery,1,"Parking Lot, Garage"
12/1/2018,21,Forcible rape,1,"Residence, Home (Includes Apartment)"
12/1/2018,21,Disorderly conduct,1,Restaurant
12/1/2018,21,Simple assault,1,"Residence, Home (Includes Apartment)"
12/1/2018,21,Robbery,1,"Highway, Road, Street, Alley"
12/1/2018,21,"Murder, non-negligent",1,"Parking Lot, Garage"
12/1/2018,21,Simple assault,1,"Residence, Home (Includes Apartment)"
12/1/2018,21,Simple assault,1,Community Center
12/1/2018,21,"Drug, narcotic violations",1,"Highway, Road, Street, Alley"
12/1/2018,21,Weapon law violations,1,"Highway, Road, Street, Alley"
12/1/2018,21,Driving under the influence,1,"Highway, Road, Street, Alley"
12/1/2018,21,Robbery,1,Restaurant
12/1/2018,21,Disorderly conduct,1,"Residence, Home (Includes Apartment)"
12/1/2018,21,Robbery,1,"Residence, Home (Includes Apartment)"
12/1/2018,21,"Destruction, damage, vandalism",1,"Residence, Home (Includes Apartment)"
12/1/2018,21,Shoplifting,1,Shopping Mall
12/1/2018,21,Intimidation,1,"Residence, Home (Includes Apartment)"
12/1/2018,21,Trespass of real property,1,"Residence, Home (Includes Apartment)"
12/1/2018,21,"Drug, narcotic violations",1,"Highway, Road, Street, Alley"
12/1/2018,21,Trespass of real property,1,"Residence, Home (Includes Apartment)"
12/1/2018,21,All other offenses,1,"Highway, Road, Street, Alley"
12/1/2018,21,Theft of motor vehicle parts or accessory,1,"Parking Lot, Garage"
12/1/2018,21,Simple assault,1,"Residence, Home (Includes Apartment)"
12/1/2018,21,"Destruction, damage, vandalism",1,"Residence, Home (Includes Apartment)"
12/1/2018,21,All other offenses,1,"Residence, Home (Includes Apartment)"
12/1/2018,21,Theft from motor vehicle,1,"Parking Lot, Garage"
12/1/2018,21,Simple assault,1,"Residence, Home (Includes Apartment)"
12/1/2018,21,Theft from motor vehicle,1,"Highway, Road, Street, Alley"
12/1/2018,21,Aggravated Assault,1,"Bar, Nightclub"
12/1/2018,21,Simple assault,1,"Bar, Nightclub"
12/1/2018,21,Theft from motor vehicle,1,"Parking Lot, Garage"
12/1/2018,21,Theft from motor vehicle,1,"Parking Lot, Garage"
